index,host,destination,start_timestamp,end_timestamp,nbytes_size,total_time
673.0,194.171.96.207,194.171.101.148,2016-05-05T01:36:44.202Z,2016-05-05T01:36:36.896Z,2670144995.0,7.306
674.0,194.171.96.189,206.12.1.154,2016-05-05T01:36:51.710Z,2016-05-05T01:35:57.898Z,658045462.0,53.812
675.0,194.171.96.187,194.171.100.147,2016-05-05T01:37:04.533Z,2016-05-05T01:37:04.269Z,278208.0,0.264
676.0,194.171.96.204,194.171.101.196,2016-05-05T01:37:00.657Z,2016-05-05T01:36:56.820Z,2681408074.0,3.837
677.0,194.171.96.176,131.154.130.99,2016-05-05T01:37:08.305Z,2016-05-05T01:36:53.909Z,736281420.0,14.396
678.0,194.171.96.216,131.154.130.109,2016-05-05T01:37:04.944Z,2016-05-05T01:36:53.645Z,734957780.0,11.299
679.0,194.171.96.209,194.171.101.130,2016-05-05T01:37:08.959Z,2016-05-05T01:37:03.201Z,2687722950.0,5.758
680.0,194.171.96.190,194.171.100.116,2016-05-05T01:37:13.076Z,2016-05-05T01:37:12.814Z,340592.0,0.262
681.0,194.171.96.182,131.154.130.99,2016-05-05T01:37:07.297Z,2016-05-05T01:36:54.143Z,733300578.0,13.154
683.0,194.171.96.205,194.171.101.196,2016-05-05T01:37:17.869Z,2016-05-05T01:37:11.151Z,4185832736.0,6.718
684.0,194.171.96.203,194.171.101.160,2016-05-05T01:37:35.731Z,2016-05-05T01:37:35.464Z,11802530.0,0.267
685.0,194.171.96.203,194.171.101.150,2016-05-05T01:37:51.946Z,2016-05-05T01:37:45.141Z,2668281087.0,6.805
686.0,194.171.96.183,194.171.101.130,2016-05-05T01:38:04.427Z,2016-05-05T01:37:55.575Z,4116569864.0,8.852
687.0,194.171.96.182,194.171.101.150,2016-05-05T01:38:11.945Z,2016-05-05T01:38:00.605Z,4161796361.0,11.34
688.0,194.171.96.202,194.171.100.33,2016-05-05T01:38:22.703Z,2016-05-05T01:37:45.930Z,4164362022.0,36.773
689.0,194.171.96.202,150.214.37.139,2016-05-05T01:38:25.712Z,2016-05-05T01:38:25.683Z,492729.0,0.029
690.0,194.171.96.173,194.171.101.150,2016-05-05T01:38:34.725Z,2016-05-05T01:38:23.258Z,4122319151.0,11.467
691.0,194.171.96.183,194.171.101.200,2016-05-05T01:38:45.428Z,2016-05-05T01:38:31.106Z,4104395440.0,14.322
692.0,194.171.96.187,194.171.101.134,2016-05-05T01:38:38.617Z,2016-05-05T01:38:22.241Z,2674147141.0,16.376
693.0,194.171.96.209,150.214.37.139,2016-05-05T01:38:47.170Z,2016-05-05T01:38:46.966Z,618244.0,0.204
694.0,194.171.96.173,194.171.101.199,2016-05-05T01:38:49.328Z,2016-05-05T01:38:47.084Z,1444942789.0,2.244
695.0,194.171.96.208,150.214.37.139,2016-05-05T01:38:53.181Z,2016-05-05T01:38:53.138Z,542982.0,0.043
696.0,194.171.96.189,194.171.101.134,2016-05-05T01:39:01.089Z,2016-05-05T01:38:46.745Z,4141921252.0,14.344
697.0,194.171.96.209,194.171.100.33,2016-05-05T01:38:57.242Z,2016-05-05T01:38:40.026Z,2660837180.0,17.216
698.0,194.171.96.181,194.171.101.140,2016-05-05T01:39:03.546Z,2016-05-05T01:38:53.392Z,2656890891.0,10.154
699.0,194.171.96.176,194.171.101.197,2016-05-05T01:39:30.568Z,2016-05-05T01:39:27.959Z,1744721898.0,2.609
700.0,194.171.96.206,194.171.101.160,2016-05-05T01:39:26.196Z,2016-05-05T01:39:15.346Z,4184587304.0,10.85
701.0,194.171.96.206,194.171.101.156,2016-05-05T01:39:30.610Z,2016-05-05T01:39:26.723Z,2687148866.0,3.887
702.0,194.171.96.203,194.171.101.197,2016-05-05T01:39:43.746Z,2016-05-05T01:39:38.070Z,2653254087.0,5.676
703.0,194.171.96.178,134.79.128.10,2016-05-05T01:40:07.289Z,2016-05-05T01:39:41.605Z,713796951.0,25.684
704.0,194.171.96.208,194.171.101.197,2016-05-05T01:40:03.164Z,2016-05-05T01:39:54.075Z,4173345279.0,9.089
705.0,194.171.96.180,134.79.128.10,2016-05-05T01:40:04.357Z,2016-05-05T01:39:42.097Z,703548518.0,22.26
706.0,194.171.96.206,194.171.101.200,2016-05-05T01:40:16.387Z,2016-05-05T01:40:08.251Z,4180284867.0,8.136
707.0,194.171.96.216,194.171.101.134,2016-05-05T01:40:17.218Z,2016-05-05T01:40:04.606Z,4159900250.0,12.612
708.0,194.171.96.177,192.170.227.102,2016-05-05T01:40:20.404Z,2016-05-05T01:39:40.206Z,709846068.0,40.198
709.0,194.171.96.205,194.171.101.134,2016-05-05T01:40:34.746Z,2016-05-05T01:40:28.768Z,4201561000.0,5.978
710.0,194.171.96.174,194.171.101.140,2016-05-05T01:40:40.242Z,2016-05-05T01:40:22.687Z,4166081126.0,17.555
714.0,194.171.96.202,194.171.101.156,2016-05-05T01:40:58.601Z,2016-05-05T01:40:50.043Z,4186913410.0,8.558
715.0,194.171.96.204,194.171.101.156,2016-05-05T01:41:37.162Z,2016-05-05T01:41:33.109Z,2667700576.0,4.053
716.0,194.171.96.204,194.171.101.160,2016-05-05T01:41:38.982Z,2016-05-05T01:41:36.195Z,1430726509.0,2.787
717.0,194.171.96.204,194.171.100.67,2016-05-05T01:41:42.821Z,2016-05-05T01:40:37.111Z,4167982399.0,65.71
718.0,194.171.96.187,194.171.100.45,2016-05-05T01:42:03.129Z,2016-05-05T01:41:09.467Z,4180876579.0,53.662
719.0,194.171.96.179,109.105.126.67,2016-05-05T01:42:18.781Z,2016-05-05T01:42:16.533Z,227067187.0,2.248
720.0,194.171.96.205,150.214.37.139,2016-05-05T01:42:51.651Z,2016-05-05T01:42:51.511Z,607919.0,0.14
722.0,194.171.96.204,194.171.101.198,2016-05-05T01:43:08.266Z,2016-05-05T01:43:06.555Z,1400781878.0,1.711
723.0,194.171.96.202,150.214.37.139,2016-05-05T01:43:03.901Z,2016-05-05T01:43:03.697Z,613310.0,0.204
724.0,194.171.96.188,194.171.101.148,2016-05-05T01:43:17.009Z,2016-05-05T01:43:16.743Z,1048005.0,0.266
725.0,194.171.96.207,194.171.101.148,2016-05-05T01:44:20.729Z,2016-05-05T01:44:18.555Z,1427198541.0,2.174
726.0,194.171.96.191,194.171.100.242,2016-05-05T01:44:29.028Z,2016-05-05T01:44:23.685Z,2851481287.0,5.343
727.0,194.171.96.209,194.171.101.151,2016-05-05T01:44:36.224Z,2016-05-05T01:44:25.913Z,4140138026.0,10.311
728.0,194.171.96.207,194.171.101.198,2016-05-05T01:45:00.747Z,2016-05-05T01:44:54.873Z,2664525061.0,5.874
729.0,194.171.96.202,194.171.100.242,2016-05-05T01:45:11.898Z,2016-05-05T01:45:11.650Z,296935.0,0.248
730.0,194.171.96.184,194.171.101.197,2016-05-05T01:45:21.167Z,2016-05-05T01:45:12.984Z,2661223838.0,8.183
731.0,194.171.96.203,194.171.101.194,2016-05-05T01:45:34.916Z,2016-05-05T01:45:28.766Z,2682796347.0,6.15
732.0,194.171.96.207,194.171.100.15,2016-05-05T01:45:51.140Z,2016-05-05T01:45:43.072Z,2663209499.0,8.068
733.0,194.171.96.209,194.171.101.198,2016-05-05T01:45:46.715Z,2016-05-05T01:45:37.051Z,4108656994.0,9.664
734.0,194.171.96.209,194.171.101.194,2016-05-05T01:45:55.469Z,2016-05-05T01:45:45.830Z,4135629701.0,9.639
735.0,194.171.96.202,194.171.101.194,2016-05-05T01:46:29.405Z,2016-05-05T01:46:20.213Z,4175942328.0,9.192
736.0,194.171.96.207,194.171.100.60,2016-05-05T01:46:22.670Z,2016-05-05T01:46:13.765Z,4141852613.0,8.905
737.0,194.171.96.204,150.214.37.139,2016-05-05T01:46:51.477Z,2016-05-05T01:46:50.935Z,1132918.0,0.542
738.0,194.171.96.210,194.171.100.60,2016-05-05T01:47:08.439Z,2016-05-05T01:47:04.381Z,1399791065.0,4.058
739.0,194.171.96.176,131.154.130.99,2016-05-05T01:47:42.512Z,2016-05-05T01:47:29.820Z,736037748.0,12.692
740.0,194.171.96.205,131.154.130.99,2016-05-05T01:47:48.128Z,2016-05-05T01:47:29.827Z,1751996805.0,18.301
741.0,194.171.96.205,194.171.100.60,2016-05-05T01:48:04.630Z,2016-05-05T01:47:56.128Z,2673885006.0,8.502
742.0,194.171.96.173,194.171.101.188,2016-05-05T01:48:26.625Z,2016-05-05T01:48:26.363Z,555381.0,0.262
743.0,194.171.96.181,194.171.100.240,2016-05-05T01:48:47.460Z,2016-05-05T01:48:47.204Z,5495963.0,0.256
744.0,194.171.96.178,194.171.101.193,2016-05-05T01:48:37.200Z,2016-05-05T01:48:36.943Z,11683972.0,0.257
745.0,194.171.96.206,194.171.100.68,2016-05-05T01:49:26.873Z,2016-05-05T01:49:18.860Z,2669594112.0,8.013
746.0,194.171.96.208,194.171.101.188,2016-05-05T01:50:03.083Z,2016-05-05T01:49:55.118Z,4129119147.0,7.965
747.0,194.171.96.203,194.171.101.193,2016-05-05T01:50:32.531Z,2016-05-05T01:50:27.400Z,2659672729.0,5.131
748.0,194.171.96.190,194.171.101.188,2016-05-05T01:50:36.308Z,2016-05-05T01:50:33.924Z,1394921593.0,2.384
750.0,194.171.96.190,134.79.128.10,2016-05-05T01:50:48.908Z,2016-05-05T01:50:03.720Z,716802802.0,45.188
751.0,194.171.96.202,194.171.100.32,2016-05-05T01:51:01.763Z,2016-05-05T01:50:54.759Z,4182972261.0,7.004
752.0,194.171.96.179,194.171.101.193,2016-05-05T01:51:35.360Z,2016-05-05T01:42:23.552Z,1361352418.0,551.808
753.0,194.171.96.185,192.170.227.112,2016-05-05T01:52:27.080Z,2016-05-05T01:52:09.385Z,713317667.0,17.695
754.0,194.171.96.175,194.171.100.32,2016-05-05T01:52:38.668Z,2016-05-05T01:52:29.700Z,4201609913.0,8.968
755.0,194.171.96.177,192.5.207.198,2016-05-05T01:53:45.477Z,2016-05-05T01:44:55.708Z,1757865538.0,529.769
756.0,194.171.96.204,194.171.100.7,2016-05-05T01:54:11.273Z,2016-05-05T01:53:44.918Z,2675733911.0,26.355
757.0,194.171.96.184,194.171.100.22,2016-05-05T01:56:57.027Z,2016-05-05T01:56:52.132Z,4140159148.0,4.895
758.0,194.171.96.204,194.171.100.22,2016-05-05T01:57:35.884Z,2016-05-05T01:57:21.218Z,4168769737.0,14.666
759.0,194.171.96.210,109.105.125.153,2016-05-05T01:57:56.584Z,2016-05-05T01:57:43.335Z,3495948426.0,13.249
760.0,194.171.96.181,145.100.32.118,2016-05-05T01:57:55.340Z,2016-05-05T01:57:53.548Z,711276020.0,1.792
761.0,194.171.96.208,131.154.130.99,2016-05-05T01:58:00.166Z,2016-05-05T01:57:55.105Z,1774120911.0,5.061
762.0,194.171.96.202,150.214.37.139,2016-05-05T01:58:48.490Z,2016-05-05T01:58:48.466Z,424465.0,0.024
763.0,194.171.96.202,192.108.46.15,2016-05-05T01:58:33.658Z,2016-05-05T01:57:59.140Z,716997190.0,34.518
764.0,194.171.96.208,194.171.100.63,2016-05-05T02:00:02.703Z,2016-05-05T01:59:17.351Z,4162605415.0,45.352
765.0,194.171.96.184,192.12.15.227,2016-05-05T02:00:49.657Z,2016-05-05T02:00:36.896Z,887904195.0,12.761
766.0,194.171.96.183,192.12.15.226,2016-05-05T02:00:51.765Z,2016-05-05T02:00:37.064Z,875037432.0,14.701
767.0,194.171.96.207,145.100.48.62,2016-05-05T01:27:56.579Z,2016-05-05T01:27:55.986Z,224981338.0,0.593
768.0,194.171.96.186,194.171.101.142,2016-05-05T01:28:00.471Z,2016-05-05T01:27:59.166Z,737957885.0,1.305
769.0,194.171.96.174,194.171.101.163,2016-05-05T01:28:17.486Z,2016-05-05T01:28:10.940Z,4139810354.0,6.546
770.0,194.171.96.207,194.171.101.151,2016-05-05T01:28:25.919Z,2016-05-05T01:28:19.562Z,4111859450.0,6.357
771.0,194.171.96.216,194.171.101.199,2016-05-05T01:29:10.012Z,2016-05-05T01:29:01.564Z,4162272824.0,8.448
772.0,194.171.96.203,150.214.37.139,2016-05-05T01:29:15.077Z,2016-05-05T01:29:15.048Z,437633.0,0.029
773.0,194.171.96.209,90.147.67.14,2016-05-05T01:29:30.531Z,2016-05-05T01:29:22.167Z,617753275.0,8.364
774.0,194.171.96.203,194.171.101.190,2016-05-05T01:29:24.108Z,2016-05-05T01:29:21.343Z,1433636432.0,2.765
775.0,194.171.96.177,194.171.100.21,2016-05-05T01:29:28.902Z,2016-05-05T01:29:27.681Z,709903236.0,1.221
776.0,194.171.96.181,194.171.100.61,2016-05-05T01:29:46.573Z,2016-05-05T01:29:46.315Z,12264947.0,0.258
777.0,194.171.96.209,134.79.128.10,2016-05-05T01:29:45.250Z,2016-05-05T01:29:24.079Z,711071318.0,21.171
778.0,194.171.96.210,194.171.101.199,2016-05-05T01:29:51.390Z,2016-05-05T01:29:43.464Z,4130880257.0,7.926
779.0,194.171.96.179,134.79.128.10,2016-05-05T01:29:58.784Z,2016-05-05T01:29:30.872Z,703728838.0,27.912
780.0,194.171.96.178,134.79.128.10,2016-05-05T01:29:58.601Z,2016-05-05T01:29:30.998Z,714206133.0,27.603
781.0,194.171.96.191,194.171.101.138,2016-05-05T01:30:32.770Z,2016-05-05T01:30:32.500Z,11429693.0,0.27
782.0,194.171.96.203,194.171.100.127,2016-05-05T01:30:49.354Z,2016-05-05T01:30:44.323Z,2847405390.0,5.031
783.0,194.171.96.175,134.79.128.10,2016-05-05T01:30:53.998Z,2016-05-05T01:14:12.692Z,3569102527.0,1001.306
784.0,194.171.96.209,194.171.101.142,2016-05-05T01:30:54.531Z,2016-05-05T01:30:49.257Z,4215844453.0,5.274
785.0,194.171.96.210,194.171.101.163,2016-05-05T01:30:58.511Z,2016-05-05T01:30:55.110Z,2665674295.0,3.401
787.0,194.171.96.204,194.171.100.61,2016-05-05T01:31:37.919Z,2016-05-05T01:31:32.801Z,4168769737.0,5.118
788.0,194.171.96.180,131.154.130.109,2016-05-05T01:32:00.391Z,2016-05-05T01:31:57.261Z,745078629.0,3.13
789.0,194.171.96.178,194.171.100.61,2016-05-05T01:31:56.452Z,2016-05-05T01:31:55.100Z,783930937.0,1.352
790.0,194.171.96.210,194.171.101.142,2016-05-05T01:32:01.226Z,2016-05-05T01:31:59.299Z,792736601.0,1.927
791.0,194.171.96.203,194.171.100.146,2016-05-05T01:32:16.488Z,2016-05-05T01:32:16.229Z,766533.0,0.259
792.0,194.171.96.207,194.171.100.146,2016-05-05T01:32:27.495Z,2016-05-05T01:32:22.808Z,2846628589.0,4.687
793.0,194.171.96.217,192.170.227.97,2016-05-05T01:32:16.492Z,2016-05-05T01:31:56.251Z,706895741.0,20.241
794.0,194.171.96.189,192.170.227.97,2016-05-05T01:32:29.815Z,2016-05-05T01:31:55.262Z,720131541.0,34.553
795.0,194.171.96.207,194.171.100.61,2016-05-05T01:32:39.495Z,2016-05-05T01:32:35.348Z,2661136402.0,4.147
796.0,194.171.96.209,194.171.101.152,2016-05-05T01:32:29.832Z,2016-05-05T01:32:29.546Z,11779617.0,0.286
797.0,194.171.96.208,194.171.100.21,2016-05-05T01:32:40.964Z,2016-05-05T01:32:37.963Z,796653591.0,3.001
798.0,194.171.96.175,194.171.100.143,2016-05-05T01:32:47.194Z,2016-05-05T01:32:46.949Z,766306.0,0.245
799.0,194.171.96.184,194.171.100.143,2016-05-05T01:33:27.475Z,2016-05-05T01:33:27.235Z,283296.0,0.24
800.0,194.171.96.207,194.171.101.144,2016-05-05T01:33:26.014Z,2016-05-05T01:33:21.387Z,4189047892.0,4.627
801.0,194.171.96.187,194.171.100.54,2016-05-05T01:33:43.046Z,2016-05-05T01:33:42.780Z,11463318.0,0.266
802.0,194.171.96.177,193.62.56.38,2016-05-05T01:33:45.360Z,2016-05-05T01:33:33.851Z,4330066934.0,11.509
803.0,194.171.96.206,194.171.100.33,2016-05-05T01:33:59.317Z,2016-05-05T01:33:53.676Z,4129390472.0,5.641
804.0,194.171.96.207,194.171.101.158,2016-05-05T01:34:16.775Z,2016-05-05T01:34:12.321Z,2687592793.0,4.454
805.0,194.171.96.181,194.171.100.21,2016-05-05T01:34:39.779Z,2016-05-05T01:34:36.769Z,801807789.0,3.01
806.0,194.171.96.205,194.171.101.148,2016-05-05T01:34:37.274Z,2016-05-05T01:34:30.390Z,2674172177.0,6.884
807.0,194.171.96.207,194.171.101.200,2016-05-05T01:35:00.661Z,2016-05-05T01:34:57.059Z,1769562230.0,3.602
808.0,194.171.96.208,194.171.100.61,2016-05-05T01:35:03.298Z,2016-05-05T01:34:43.385Z,4165691468.0,19.913
809.0,194.171.96.208,194.171.101.152,2016-05-05T01:35:08.961Z,2016-05-05T01:35:06.455Z,1440883652.0,2.506
810.0,194.171.96.208,194.171.101.158,2016-05-05T01:35:09.195Z,2016-05-05T01:35:06.203Z,1441327892.0,2.992
811.0,194.171.96.208,194.171.100.51,2016-05-05T01:35:11.507Z,2016-05-05T01:34:55.504Z,2673498554.0,16.003
812.0,194.171.96.206,194.171.100.45,2016-05-05T01:34:55.730Z,2016-05-05T01:34:55.440Z,12051072.0,0.29
813.0,194.171.96.181,194.171.101.144,2016-05-05T01:35:06.553Z,2016-05-05T01:35:03.212Z,2689202744.0,3.341
814.0,194.171.96.181,194.171.101.148,2016-05-05T01:35:09.479Z,2016-05-05T01:35:06.586Z,1438666418.0,2.893
815.0,194.171.96.204,194.171.101.152,2016-05-05T01:35:19.900Z,2016-05-05T01:35:14.422Z,2687398912.0,5.478
816.0,194.171.96.216,194.171.101.152,2016-05-05T01:35:34.129Z,2016-05-05T01:35:29.155Z,4124338503.0,4.974
817.0,194.171.96.216,194.171.100.33,2016-05-05T01:35:40.742Z,2016-05-05T01:35:37.714Z,790556899.0,3.028
818.0,194.171.96.174,194.171.101.199,2016-05-05T01:35:39.003Z,2016-05-05T01:35:32.694Z,12430222.0,6.309
819.0,194.171.96.209,194.171.101.148,2016-05-05T01:35:54.289Z,2016-05-05T01:35:46.538Z,4171543960.0,7.751
820.0,194.171.96.216,194.171.101.158,2016-05-05T01:35:53.327Z,2016-05-05T01:35:43.487Z,4164914625.0,9.84
821.0,194.171.96.175,194.171.101.130,2016-05-05T01:35:41.158Z,2016-05-05T01:35:40.898Z,11539852.0,0.26
822.0,194.171.96.210,194.171.100.21,2016-05-05T01:36:10.392Z,2016-05-05T01:35:32.442Z,4141057819.0,37.95
823.0,194.171.96.205,134.79.128.10,2016-05-05T01:36:08.034Z,2016-05-05T01:35:59.491Z,186685339.0,8.543
824.0,194.171.96.187,192.108.46.89,2016-05-05T01:36:00.041Z,2016-05-05T01:35:56.590Z,190431221.0,3.451
825.0,194.171.96.187,206.12.1.114,2016-05-05T01:36:01.698Z,2016-05-05T01:35:52.433Z,1546635038.0,9.265
826.0,194.171.96.207,194.171.101.148,2016-05-05T01:36:05.376Z,2016-05-05T01:36:00.051Z,4179988921.0,5.325
827.0,194.171.96.178,194.171.100.54,2016-05-05T01:36:02.097Z,2016-05-05T01:35:57.090Z,1435326755.0,5.007
828.0,194.171.96.176,194.171.101.195,2016-05-05T01:36:05.160Z,2016-05-05T01:36:02.175Z,1421671695.0,2.985
830.0,194.171.96.178,81.180.86.61,2016-05-05T01:49:36.868Z,2016-05-05T01:33:02.431Z,7719449.0,994.437
831.0,194.171.96.182,134.79.128.10,2016-05-05T01:49:40.030Z,2016-05-05T01:38:10.929Z,1930499736.0,689.101
832.0,194.171.96.189,129.107.255.17,2016-05-05T01:50:19.409Z,2016-05-05T01:50:02.742Z,717606856.0,16.667
833.0,194.171.96.216,134.79.128.10,2016-05-05T01:50:29.673Z,2016-05-05T01:50:03.690Z,706483991.0,25.983
834.0,194.171.96.191,134.79.128.10,2016-05-05T01:50:35.860Z,2016-05-05T01:50:03.728Z,701177968.0,32.132
837.0,194.171.96.203,194.171.101.188,2016-05-05T01:52:19.179Z,2016-05-05T01:52:09.139Z,4164080931.0,10.04
838.0,194.171.96.178,192.12.15.235,2016-05-05T01:52:10.978Z,2016-05-05T01:51:48.788Z,3732924081.0,22.19
839.0,194.171.96.184,194.171.100.7,2016-05-05T01:53:31.098Z,2016-05-05T01:53:16.776Z,2694262777.0,14.322
841.0,194.171.96.210,192.41.236.63,2016-05-05T01:54:19.229Z,2016-05-05T01:52:10.344Z,667580705.0,128.885
842.0,194.171.96.182,145.100.32.158,2016-05-05T01:57:56.868Z,2016-05-05T01:57:52.556Z,734251574.0,4.312
843.0,194.171.96.203,131.154.130.109,2016-05-05T01:58:06.853Z,2016-05-05T01:57:57.925Z,1786352403.0,8.928
844.0,194.171.96.187,192.108.46.31,2016-05-05T01:58:16.223Z,2016-05-05T01:57:57.689Z,736565155.0,18.534
845.0,194.171.96.205,194.171.100.22,2016-05-05T01:58:21.278Z,2016-05-05T01:57:55.744Z,4120725193.0,25.534
846.0,194.171.96.209,192.108.46.14,2016-05-05T01:58:29.291Z,2016-05-05T01:58:00.625Z,717327702.0,28.666
847.0,194.171.96.204,192.108.46.32,2016-05-05T01:58:30.188Z,2016-05-05T01:57:59.494Z,735535025.0,30.694
848.0,194.171.96.188,192.108.46.13,2016-05-05T01:58:27.875Z,2016-05-05T01:57:58.312Z,733373737.0,29.563
849.0,194.171.96.205,192.170.227.106,2016-05-05T01:59:25.274Z,2016-05-05T01:59:17.513Z,745904775.0,7.761
850.0,194.171.96.202,145.100.49.87,2016-05-05T02:00:38.666Z,2016-05-05T02:00:38.076Z,255192355.0,0.59
851.0,194.171.96.186,194.171.100.63,2016-05-05T02:02:00.897Z,2016-05-05T02:01:14.628Z,4197121405.0,46.269
852.0,194.171.96.208,194.171.100.14,2016-05-05T02:02:04.599Z,2016-05-05T02:02:02.489Z,1402155911.0,2.11
853.0,194.171.96.176,194.171.101.190,2016-05-05T02:02:15.875Z,2016-05-05T02:02:04.851Z,4132076043.0,11.024
854.0,194.171.96.206,192.170.227.107,2016-05-05T02:03:24.612Z,2016-05-05T02:01:58.669Z,3750497962.0,85.943
855.0,194.171.96.209,194.171.100.221,2016-05-05T02:03:41.378Z,2016-05-05T02:03:41.116Z,287479.0,0.262
856.0,194.171.96.209,194.171.100.24,2016-05-05T02:04:27.170Z,2016-05-05T02:04:19.818Z,4206119554.0,7.352
857.0,194.171.96.187,194.171.100.14,2016-05-05T02:04:12.528Z,2016-05-05T02:03:20.879Z,4165555803.0,51.649
858.0,194.171.96.188,194.171.100.24,2016-05-05T02:05:02.401Z,2016-05-05T02:04:54.706Z,1400106672.0,7.695
859.0,194.171.96.185,194.171.100.62,2016-05-05T02:06:51.559Z,2016-05-05T02:06:45.469Z,4135860590.0,6.09
860.0,194.171.96.178,193.62.56.36,2016-05-05T02:06:58.440Z,2016-05-05T02:04:11.532Z,3481250515.0,166.908
861.0,194.171.96.208,194.171.100.24,2016-05-05T02:06:57.729Z,2016-05-05T02:06:12.139Z,4163629373.0,45.59
862.0,194.171.96.209,194.171.100.14,2016-05-05T02:07:25.014Z,2016-05-05T02:07:19.375Z,1400363284.0,5.639
863.0,194.171.96.177,131.154.130.109,2016-05-05T02:07:18.291Z,2016-05-05T02:07:13.151Z,1182670590.0,5.14
865.0,194.171.96.203,131.169.160.187,2016-05-05T02:07:39.725Z,2016-05-05T02:07:39.252Z,7234391.0,0.473
868.0,194.171.96.217,192.108.47.166,2016-05-05T02:08:42.806Z,2016-05-05T02:08:33.119Z,825304978.0,9.687
869.0,194.171.96.202,192.108.47.166,2016-05-05T02:08:44.955Z,2016-05-05T02:08:34.291Z,787221600.0,10.664
870.0,194.171.96.207,194.171.100.62,2016-05-05T02:09:01.335Z,2016-05-05T02:08:54.220Z,4119731430.0,7.115
871.0,194.171.96.190,192.170.227.106,2016-05-05T02:09:08.366Z,2016-05-05T02:09:07.441Z,11520000.0,0.925
872.0,194.171.96.210,194.171.101.143,2016-05-05T02:09:20.322Z,2016-05-05T02:09:06.243Z,4137059888.0,14.079
875.0,194.171.96.202,192.41.230.33,2016-05-05T02:10:06.816Z,2016-05-05T02:08:35.752Z,3907489700.0,91.064
876.0,194.171.96.203,145.100.49.87,2016-05-05T02:10:26.219Z,2016-05-05T02:10:25.509Z,236308909.0,0.71
877.0,194.171.96.203,192.41.230.29,2016-05-05T02:10:54.357Z,2016-05-05T02:08:35.431Z,2654188360.0,138.926
878.0,194.171.96.209,192.5.207.193,2016-05-05T02:11:04.167Z,2016-05-05T02:05:46.783Z,1768683719.0,317.384
879.0,194.171.96.216,192.41.230.29,2016-05-05T02:11:04.911Z,2016-05-05T02:08:45.144Z,3957380157.0,139.767
880.0,194.171.96.208,192.108.47.167,2016-05-05T02:11:08.847Z,2016-05-05T02:10:42.945Z,3944868284.0,25.902
881.0,194.171.96.210,192.41.230.29,2016-05-05T02:11:27.491Z,2016-05-05T02:08:57.989Z,3894699734.0,149.502
882.0,194.171.96.178,131.154.130.99,2016-05-05T02:11:45.283Z,2016-05-05T02:11:35.036Z,1184771774.0,10.247
883.0,194.171.96.209,128.142.209.87,2016-05-05T02:11:54.892Z,2016-05-05T02:09:41.021Z,3900832182.0,133.871
884.0,194.171.96.177,131.154.130.109,2016-05-05T02:11:56.386Z,2016-05-05T02:11:34.774Z,1180174134.0,21.612
885.0,194.171.96.188,194.171.101.195,2016-05-05T02:12:15.019Z,2016-05-05T02:12:13.959Z,891991121.0,1.06
886.0,194.171.96.202,206.12.1.40,2016-05-05T02:12:19.217Z,2016-05-05T02:12:08.588Z,748662086.0,10.629
887.0,194.171.96.208,194.171.100.127,2016-05-05T02:12:14.326Z,2016-05-05T02:12:14.043Z,330489.0,0.283
888.0,194.171.96.185,192.108.46.32,2016-05-05T02:12:25.904Z,2016-05-05T02:12:04.241Z,3896802407.0,21.663
889.0,194.171.96.202,194.171.101.195,2016-05-05T02:12:41.609Z,2016-05-05T02:12:40.638Z,875321249.0,0.971
890.0,194.171.96.210,194.171.101.194,2016-05-05T02:12:54.097Z,2016-05-05T02:12:53.824Z,11642830.0,0.273
891.0,194.171.96.203,195.195.125.1,2016-05-05T02:13:00.202Z,2016-05-05T02:12:58.036Z,1749.0,2.166
892.0,194.171.96.174,131.154.130.109,2016-05-05T02:13:05.833Z,2016-05-05T02:11:35.129Z,1171196032.0,90.704
893.0,194.171.96.173,194.171.101.162,2016-05-05T02:13:10.353Z,2016-05-05T02:13:10.105Z,1377285.0,0.248
894.0,194.171.96.180,128.142.209.87,2016-05-05T02:13:18.331Z,2016-05-05T02:10:38.827Z,3900249585.0,159.504
895.0,194.171.96.205,193.109.172.46,2016-05-05T02:13:25.913Z,2016-05-05T02:10:44.540Z,3509592485.0,161.373
896.0,194.171.96.174,192.41.230.29,2016-05-05T02:13:32.708Z,2016-05-05T02:13:12.416Z,709451450.0,20.292
897.0,194.171.96.204,150.214.37.139,2016-05-05T02:13:59.947Z,2016-05-05T02:13:59.848Z,512731.0,0.099
898.0,194.171.96.189,193.109.172.20,2016-05-05T02:13:57.131Z,2016-05-05T02:11:03.004Z,3526989702.0,174.127
899.0,194.171.96.210,193.109.172.36,2016-05-05T02:14:08.888Z,2016-05-05T02:10:42.960Z,3526353411.0,205.928
900.0,194.171.96.186,192.41.230.36,2016-05-05T02:14:05.408Z,2016-05-05T02:09:06.875Z,3884901170.0,298.533
901.0,194.171.96.178,194.171.101.8,2016-05-05T02:14:13.489Z,2016-05-05T02:14:13.250Z,332572.0,0.239
902.0,194.171.96.208,150.214.37.139,2016-05-05T02:14:06.077Z,2016-05-05T02:14:06.048Z,510061.0,0.029
903.0,194.171.96.182,130.246.179.69,2016-05-05T02:14:27.413Z,2016-05-05T02:09:22.978Z,1180550751.0,304.435
904.0,194.171.96.183,194.171.101.190,2016-05-05T02:14:26.123Z,2016-05-05T02:14:24.804Z,875037432.0,1.319
